datetime,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
1987-12-01,Industrial,0.805,3.0547999999999997,0.0012000000000000001,0.0012000000000000001,133.852,23.931,0.085,4.68,162.549,163.354,0.0,0.0,72.5936,0.0
1987-12-01,Residential,0.8430000000000001,3.0606,0.0014,0.0014,72.192,18.0465,2.8485,4.6834,84.0805,72.192,0.0,0.0,73.2392,0.0
1987-12-01,Transportation,0.881,3.0664,0.0016,0.0016,37.45099999999999,12.162,5.612,4.6868,5.612,37.474,0.0,0.0,73.8848,0.0
1988-01-01,Commerical,0.919,3.0722,0.0018,0.0018,2.71,6.2775,0.045,4.6902,2.756,2.756,0.0,0.0,74.5304,0.0
1988-01-01,Electric Power,0.9570000000000001,3.078,0.002,0.002,0.945,0.393,0.062,4.6936,1.337,79.595,0.0,0.0,75.176,0.0
1988-01-01,Industrial,0.995,2.992,0.0022,0.01025,137.637,26.063,0.079,4.697,168.476,169.471,0.0,0.0,73.1784,0.0
1988-01-01,Residential,0.9642,2.906,0.0024000000000000002,0.018500000000000003,77.077,19.64625,2.882,4.6364,87.0805,77.077,0.0,0.0,71.1808,0.0
1988-01-01,Transportation,0.9334,2.8200000000000003,0.0026,0.026750000000000003,39.8065,13.2295,5.685,4.5758,5.685,39.8275,0.0,0.0,69.1832,0.0
1988-02-01,Commerical,0.9026,2.734,0.0028,0.035,2.536,6.812750000000001,0.043,4.5152,2.578,2.578,0.0,0.0,67.18560000000001,0.0
1988-02-01,Electric Power,0.8718,2.648,0.003,0.043250000000000004,0.85,0.396,0.058499999999999996,4.4546,1.246,69.085,0.0,0.0,65.188,0.0
1988-02-01,Industrial,0.841,2.7358000000000002,0.0032,0.051500000000000004,128.757,24.381,0.074,4.394,157.606,158.447,0.0,0.0,65.4668,0.0
1988-02-01,Residential,0.8642,2.8236000000000003,0.0034000000000000002,0.059750000000000004,72.104,18.40175,2.6965,4.4546,81.46249999999999,72.104,0.0,0.0,65.7456,0.0
1988-02-01,Transportation,0.8874,2.9114000000000004,0.0036,0.068,37.407,12.4225,5.319,4.5152,5.319,37.43,0.0,0.0,66.0244,0.0
1988-03-01,Commerical,0.9106,2.9992,0.0038,0.07625000000000001,2.71,6.443249999999999,0.045,4.5758,2.756,2.756,0.0,0.0,66.30319999999999,0.0
1988-03-01,Electric Power,0.9338,3.087,0.004,0.0845,0.927,0.464,0.062,4.6364,1.391,71.065,0.0,0.0,66.582,0.0
1988-03-01,Industrial,0.957,3.0284,0.0036,0.09275,137.637,26.063,0.079,4.697,168.476,169.433,0.0,0.0,66.3022,0.0
1988-03-01,Residential,0.9682,2.9698,0.0032,0.101,77.077,19.72925,2.882,4.6668,87.0805,77.077,0.0,0.0,66.0224,0.0
1988-03-01,Transportation,0.9793999999999999,2.9112,0.0028,0.10925000000000001,39.85,13.3955,5.685,4.6366000000000005,5.685,39.872,0.0,0.0,65.7426,0.0
1988-04-01,Commerical,0.9905999999999999,2.8526000000000002,0.0024000000000000002,0.11750000000000001,2.623,7.06175,0.044,4.6064,2.667,2.667,0.0,0.0,65.4628,0.0
1988-04-01,Electric Power,1.0017999999999998,2.794,0.002,0.12575,0.712,0.728,0.0605,4.5762,1.441,69.419,0.0,0.0,65.183,0.0
1988-04-01,Industrial,1.013,2.7846,0.0024000000000000002,0.134,133.197,25.222,0.077,4.546,163.041,164.054,0.0,0.0,66.63940000000001,0.0
1988-04-01,Residential,1.0373999999999999,2.7752,0.0028,0.14225000000000002,74.59,19.1145,2.7895,4.5762,84.2715,74.59,0.0,0.0,68.09580000000001,0.0
1988-04-01,Transportation,1.0617999999999999,2.7658,0.0032,0.15050000000000002,38.65,13.007000000000001,5.502,4.6064,5.502,38.673,0.0,0.0,69.5522,0.0
1988-05-01,Commerical,1.0862,2.7563999999999997,0.0036,0.15875,2.71,6.899500000000003,0.045,4.6366000000000005,2.756,2.756,0.0,0.0,71.0086,0.0
1988-05-01,Electric Power,1.1106,2.747,0.004,0.167,0.401,0.792,0.062,4.6668,1.194,76.41,0.0,0.0,72.465,0.0
1988-05-01,Industrial,1.135,2.7802,0.0042,0.17525000000000002,137.637,26.063,0.079,4.697,168.476,169.611,0.0,0.0,70.8236,0.0
1988-05-01,Residential,1.1256,2.8133999999999997,0.0044,0.1835,77.077,19.724,2.882,4.6668,87.0805,77.077,0.0,0.0,69.1822,0.0
1988-05-01,Transportation,1.1162,2.8466,0.0046,0.19175,39.85,13.385,5.685,4.6366000000000005,5.685,39.872,0.0,0.0,67.5408,0.0
1988-06-01,Commerical,1.1068,2.8798,0.0048000000000000004,0.2,2.623,7.045999999999999,0.044,4.6064,2.667,2.667,0.0,0.0,65.8994,0.0
1988-06-01,Electric Power,1.0974000000000002,2.913,0.005,0.20825000000000002,0.833,0.707,0.0605,4.5762,1.539,68.715,0.0,0.0,64.258,0.0
1988-06-01,Industrial,1.088,2.9642,0.0048000000000000004,0.21650000000000003,133.197,25.222,0.077,4.546,163.041,164.129,0.0,0.0,62.941399999999994,0.0
1988-06-01,Residential,1.0624,3.0154,0.0046,0.22475,74.59,19.1015,2.7895,4.5762,84.2715,74.59,0.0,0.0,61.62479999999999,0.0
1988-06-01,Transportation,1.0368,3.0665999999999998,0.0044,0.233,38.65,12.981,5.502,4.6064,5.502,38.673,0.0,0.0,60.3082,0.0
1988-07-01,Commerical,1.0112,3.1178,0.0042,0.24125000000000002,2.71,6.860499999999998,0.045,4.6366000000000005,2.756,2.756,0.0,0.0,58.9916,0.0
1988-07-01,Electric Power,0.9856,3.169,0.004,0.2495,0.849,0.74,0.062,4.6668,1.588,62.436,0.0,0.0,57.675,0.0
1988-07-01,Industrial,0.96,3.14,0.004,0.25775000000000003,137.637,26.063,0.079,4.697,168.476,169.436,0.0,0.0,57.3636,0.0
1988-07-01,Residential,0.9289999999999999,3.111,0.004,0.266,77.077,19.754749999999998,2.882,4.697,87.0805,77.077,0.0,0.0,57.0522,0.0
1988-07-01,Transportation,0.898,3.082,0.004,0.27425,39.893499999999996,13.446499999999999,5.685,4.697,5.685,39.9165,0.0,0.0,56.7408,0.0
1988-08-01,Commerical,0.867,3.053,0.004,0.28250000000000003,2.71,7.138249999999999,0.045,4.697,2.756,2.756,0.0,0.0,56.4294,0.0
1988-08-01,Electric Power,0.8360000000000001,3.024,0.004,0.29075,0.991,0.83,0.062,4.697,1.821,60.967,0.0,0.0,56.118,0.0
1988-08-01,Industrial,0.805,2.999,0.0038,0.29900000000000004,137.637,26.063,0.079,4.697,168.476,169.281,0.0,0.0,55.9972,0.0
1988-08-01,Residential,0.7894,2.974,0.0036,0.30725,77.077,19.73425,2.882,4.6668,87.0805,77.077,0.0,0.0,55.876400000000004,0.0
1988-08-01,Transportation,0.7738,2.949,0.0034000000000000002,0.3155,39.85,13.4055,5.685,4.6366000000000005,5.685,39.872,0.0,0.0,55.7556,0.0
1988-09-01,Commerical,0.7582,2.924,0.0032,0.32375000000000004,2.623,7.0767500000000005,0.044,4.6064,2.667,2.667,0.0,0.0,55.634800000000006,0.0
1988-09-01,Electric Power,0.7426,2.899,0.003,0.332,0.808,0.748,0.0605,4.5762,1.556,59.972,0.0,0.0,55.514,0.0
1988-09-01,Industrial,0.727,2.91,0.003,0.34025,133.197,25.222,0.077,4.546,163.041,163.769,0.0,0.0,54.723800000000004,0.0
1988-09-01,Residential,0.7222,2.9210000000000003,0.003,0.34850000000000003,74.59,19.10375,2.7895,4.5762,84.2715,74.59,0.0,0.0,53.933600000000006,0.0
1988-09-01,Transportation,0.7173999999999999,2.932,0.003,0.35675,38.65,12.9855,5.502,4.6064,5.502,38.673,0.0,0.0,53.1434,0.0
1988-10-01,Commerical,0.7126,2.943,0.003,0.365,2.71,6.8672499999999985,0.045,4.6366000000000005,2.756,2.756,0.0,0.0,52.3532,0.0
1988-10-01,Electric Power,0.7078,2.954,0.003,0.37325,0.775,0.749,0.062,4.6668,1.523,56.041,0.0,0.0,51.563,0.0
1988-10-01,Industrial,0.703,2.9498,0.003,0.3815,137.637,26.063,0.079,4.697,168.476,169.179,0.0,0.0,53.851800000000004,0.0
1988-10-01,Residential,0.7136,2.9456,0.003,0.38975000000000004,77.077,19.676,2.882,4.6668,87.0805,77.077,0.0,0.0,56.1406,0.0
1988-10-01,Transportation,0.7242,2.9414,0.003,0.398,39.85,13.289,5.685,4.6366000000000005,5.685,39.872,0.0,0.0,58.4294,0.0
1988-11-01,Commerical,0.7348,2.9372,0.003,0.40625,2.623,6.902000000000001,0.044,4.6064,2.667,2.667,0.0,0.0,60.718199999999996,0.0
1988-11-01,Electric Power,0.7454,2.933,0.003,0.41450000000000004,0.781,0.515,0.0605,4.5762,1.296,67.235,0.0,0.0,63.007,0.0
1988-11-01,Industrial,0.756,2.9259999999999997,0.003,0.42275,133.197,25.222,0.077,4.546,163.041,163.797,0.0,0.0,63.9942,0.0
1988-11-01,Residential,0.7658,2.919,0.003,0.43100000000000005,74.59,19.0565,2.7895,4.5762,84.2715,74.59,0.0,0.0,64.9814,0.0
1988-11-01,Transportation,0.7756000000000001,2.912,0.003,0.43925000000000003,38.65,12.891,5.502,4.6064,5.502,38.673,0.0,0.0,65.9686,0.0
1988-12-01,Commerical,0.7854,2.9050000000000002,0.003,0.4475,2.71,6.7255,0.045,4.6366000000000005,2.756,2.756,0.0,0.0,66.9558,0.0
1988-12-01,Electric Power,0.7952,2.898,0.003,0.45575000000000004,0.791,0.56,0.062,4.6668,1.352,72.193,0.0,0.0,67.943,0.0
1988-12-01,Industrial,0.805,2.2265,0.003,0.464,137.637,26.063,0.079,4.697,168.476,169.281,0.0,0.0,68.8596,0.0
1988-12-01,Residential,0.5426666666666666,1.5550000000000002,0.003,0.47225,77.077,17.790333333333333,2.882,4.7054,87.0805,77.077,0.0,0.0,69.7762,0.0
1988-12-01,Transportation,0.2803333333333333,0.8835000000000002,0.003,0.48050000000000004,41.79,9.517666666666667,5.685,4.7138,5.685,42.55,0.0,0.0,70.69279999999999,0.0
1989-01-01,Commerical,0.018,0.212,0.003,0.48875,6.503,1.245,0.043,4.7222,7.791,8.023,0.0,0.0,71.6094,0.0
1989-01-01,Electric Power,0.3755,4.364,0.024,0.497,8.805,7.468,0.0635,4.7306,16.273,93.684,0.0,0.0,72.526,0.0
1989-01-01,Industrial,0.733,0.153,0.001,0.5502,137.726,16.04,0.084,4.739,158.589,159.475,0.0,0.0,70.92479999999999,0.0
1989-01-01,Residential,0.494,0.425,2.794,0.6034,78.137,11.094666666666665,2.9335000000000004,4.6472,82.18599999999999,81.356,0.0,0.0,69.3236,0.0
1989-01-01,Transportation,0.255,0.3085,1.3985,0.6566000000000001,42.0075,6.149333333333333,5.783,4.5554,5.783,44.3435,0.0,0.0,67.7224,0.0
1989-02-01,Commerical,0.016,0.192,0.003,0.7098,5.878,1.204,0.039,4.4636000000000005,7.121,7.331,0.0,0.0,66.1212,0.0
1989-02-01,Electric Power,0.334,3.94,0.025,0.763,8.192,7.221,0.057499999999999996,4.3718,15.413,84.661,0.0,0.0,64.52,0.0
1989-02-01,Industrial,0.652,0.138,0.001,0.785,126.626,14.613,0.076,4.28,145.594,146.386,0.0,0.0,67.3072,0.0
1989-02-01,Residential,0.44100000000000006,0.384,3.012,0.807,70.575,10.013666666666666,2.6495,4.3718,75.4085,73.971,0.0,0.0,70.0944,0.0
1989-02-01,Transportation,0.23000000000000004,0.298,1.508,0.829,38.544000000000004,5.414333333333333,5.223,4.4636000000000005,5.223,40.7885,0.0,0.0,72.88159999999999,0.0
1989-03-01,Commerical,0.019,0.212,0.004,0.851,6.513,0.815,0.043,4.5554,7.371,7.606,0.0,0.0,75.6688,0.0
1989-03-01,Electric Power,0.406,4.648,0.065,0.873,9.331,4.888,0.0635,4.6472,14.219,98.261,0.0,0.0,78.456,0.0
1989-03-01,Industrial,0.793,0.153,0.001,0.8608,142.619,15.364,0.084,4.739,162.805,163.752,0.0,0.0,79.45100000000001,0.0
1989-03-01,Residential,0.5353333333333334,0.425,4.15,0.8486,78.137,10.620666666666668,2.9335000000000004,4.7084,84.294,82.712,0.0,0.0,80.446,0.0
1989-03-01,Transportation,0.27766666666666673,0.315,2.077,0.8364,42.21,5.877333333333334,5.783,4.6778,5.783,45.200500000000005,0.0,0.0,81.441,0.0
1989-04-01,Commerical,0.02,0.205,0.004,0.8242,6.283,1.134,0.041,4.6472,7.458,7.689,0.0,0.0,82.43599999999999,0.0
1989-04-01,Electric Power,0.432,4.033,0.081,0.812,7.995,6.805,0.061,4.6166,14.8,103.157,0.0,0.0,83.431,0.0
1989-04-01,Industrial,0.844,0.148,0.001,0.789,128.396,15.412,0.081,4.586,148.475,149.467,0.0,0.0,86.18339999999999,0.0
1989-04-01,Residential,0.5706666666666667,0.411,4.574,0.766,75.616,10.888666666666667,2.839,4.6166,77.036,80.602,0.0,0.0,88.9358,0.0
1989-04-01,Transportation,0.29733333333333334,0.3115,2.2895,0.743,41.0305,6.365333333333334,5.597,4.6472,5.597,44.5865,0.0,0.0,91.6882,0.0
1989-05-01,Commerical,0.024,0.212,0.005,0.72,6.445,1.842,0.043,4.6778,8.33,8.571,0.0,0.0,94.4406,0.0
1989-05-01,Electric Power,0.5035,4.274,0.053,0.697,5.853,11.053,0.0635,4.7084,16.906,119.122,0.0,0.0,97.193,0.0
1989-05-01,Industrial,0.983,0.153,0.001,0.6644,110.276,16.98,0.084,4.739,132.079,133.216,0.0,0.0,95.6914,0.0
1989-05-01,Residential,0.6626666666666667,0.425,5.05,0.6318,78.137,11.945,2.9335000000000004,4.7084,68.93100000000001,83.611,0.0,0.0,94.1898,0.0
1989-05-01,Transportation,0.3423333333333334,0.315,2.5275,0.5992,42.2005,6.91,5.783,4.6778,5.783,46.012,0.0,0.0,92.6882,0.0
1989-06-01,Commerical,0.022,0.205,0.005,0.5666,6.264,1.875,0.041,4.6472,8.181,8.413,0.0,0.0,91.1866,0.0
1989-06-01,Electric Power,0.4645,4.219,0.074,0.534,7.04,11.25,0.061,4.6166,18.291,112.802,0.0,0.0,89.685,0.0
1989-06-01,Industrial,0.907,0.148,0.001,0.5242,119.518,16.578,0.081,4.586,140.763,141.819,0.0,0.0,87.4598,0.0
1989-06-01,Residential,0.611,0.411,5.095,0.5144,75.616,11.797999999999998,2.839,4.6166,73.18,81.123,0.0,0.0,85.2346,0.0
1989-06-01,Transportation,0.31500000000000006,0.3115,2.55,0.5046,41.0465,7.017999999999999,5.597,4.6472,5.597,45.0585,0.0,0.0,83.0094,0.0
1989-07-01,Commerical,0.019,0.212,0.005,0.4948,6.477,2.238,0.043,4.6778,8.757,8.994,0.0,0.0,80.7842,0.0
1989-07-01,Electric Power,0.40650000000000003,4.279,0.121,0.485,7.471,13.425,0.0635,4.7084,20.895,104.34,0.0,0.0,78.559,0.0
1989-07-01,Industrial,0.794,0.153,0.001,0.4584,125.32,17.602,0.084,4.739,147.745,148.693,0.0,0.0,76.8374,0.0
1989-07-01,Residential,0.535,0.425,5.349,0.43179999999999996,78.137,12.440999999999999,2.9335000000000004,4.739,76.764,83.91,0.0,0.0,75.1158,0.0
1989-07-01,Transportation,0.276,0.3185,2.677,0.4052,42.3225,7.279999999999999,5.783,4.739,5.783,46.4075,0.0,0.0,73.3942,0.0
1989-08-01,Commerical,0.017,0.212,0.005,0.3786,6.508,2.119,0.043,4.739,8.67,8.905,0.0,0.0,71.67259999999999,0.0
1989-08-01,Electric Power,0.362,4.129,0.089,0.352,9.087,12.714,0.0635,4.739,21.801,96.322,0.0,0.0,69.951,0.0
1989-08-01,Industrial,0.707,0.153,0.001,0.4728,140.355,17.416,0.084,4.739,162.594,163.455,0.0,0.0,69.0724,0.0
1989-08-01,Residential,0.4766666666666667,0.425,5.293,0.5935999999999999,78.137,12.404,2.9335000000000004,4.7084,84.18849999999999,83.855,0.0,0.0,68.1938,0.0
1989-08-01,Transportation,0.24633333333333335,0.315,2.649,0.7143999999999999,42.212,7.3919999999999995,5.783,4.6778,5.783,46.3945,0.0,0.0,67.3152,0.0
1989-09-01,Commerical,0.016,0.205,0.005,0.8351999999999999,6.287,2.38,0.041,4.6472,8.708,8.934,0.0,0.0,66.4366,0.0
1989-09-01,Electric Power,0.3395,3.845,0.107,0.956,8.207,14.276,0.061,4.6166,22.483,92.949,0.0,0.0,65.558,0.0
1989-09-01,Industrial,0.663,0.148,0.001,0.8845999999999999,130.369,17.371,0.081,4.586,152.407,153.219,0.0,0.0,66.3592,0.0
1989-09-01,Residential,0.44766666666666666,0.411,4.828,0.8131999999999999,75.616,12.406666666666666,2.839,4.6166,79.00200000000001,80.855,0.0,0.0,67.1604,0.0
1989-09-01,Transportation,0.23233333333333334,0.3115,2.416,0.7418,41.059,7.442333333333332,5.597,4.6472,5.597,45.055,0.0,0.0,67.9616,0.0
1989-10-01,Commerical,0.017,0.212,0.004,0.6704,6.502,2.478,0.043,4.6778,9.022,9.255,0.0,0.0,68.7628,0.0
1989-10-01,Electric Power,0.36,4.045,0.096,0.599,8.739,14.864,0.0635,4.7084,23.603,97.907,0.0,0.0,69.564,0.0
1989-10-01,Industrial,0.703,0.153,0.001,0.563,137.115,17.98,0.084,4.739,159.917,160.774,0.0,0.0,70.33359999999999,0.0
1989-10-01,Residential,0.4746666666666667,0.425,4.4,0.527,78.137,12.814,2.9335000000000004,4.7084,82.85,82.962,0.0,0.0,71.1032,0.0
1989-10-01,Transportation,0.24633333333333335,0.315,2.2015000000000002,0.491,42.2225,7.648,5.783,4.6778,5.783,46.010000000000005,0.0,0.0,71.8728,0.0
1989-11-01,Commerical,0.018,0.205,0.003,0.45499999999999996,6.308,2.482,0.041,4.6472,8.831,9.058,0.0,0.0,72.64240000000001,0.0
1989-11-01,Electric Power,0.38,3.859,0.084,0.419,9.286,14.888,0.061,4.6166,24.174,101.947,0.0,0.0,73.412,0.0
1989-11-01,Industrial,0.742,0.148,0.001,0.379,140.402,17.532,0.081,4.586,162.601,163.492,0.0,0.0,73.85340000000001,0.0
1989-11-01,Residential,0.5006666666666667,0.411,3.609,0.33899999999999997,75.616,12.416,2.839,4.6166,84.099,79.637,0.0,0.0,74.29480000000001,0.0
1989-11-01,Transportation,0.25933333333333336,0.3115,1.806,0.299,41.067,7.300000000000001,5.597,4.6472,5.597,44.308,0.0,0.0,74.7362,0.0
1989-12-01,Commerical,0.018,0.212,0.003,0.259,6.518,2.184,0.043,4.6778,8.745,8.979,0.0,0.0,75.1776,0.0
1989-12-01,Electric Power,0.3915,4.158,0.035,0.219,9.57,13.104,0.0635,4.7084,22.673,102.705,0.0,0.0,75.619,0.0
1989-12-01,Industrial,0.765,0.153,0.001,0.3808,144.842,17.518,0.084,4.739,167.182,168.1,0.0,0.0,76.9342,0.0
1989-12-01,Residential,0.523,0.425,3.426,0.5426,78.137,12.436,2.9335000000000004,4.6255999999999995,86.48249999999999,81.988,0.0,0.0,78.2494,0.0
1989-12-01,Transportation,0.281,0.3315,1.7145000000000001,0.7044,41.8645,7.354000000000001,5.783,4.5122,5.783,45.087,0.0,0.0,79.5646,0.0
1990-01-01,Commerical,0.039,0.238,0.003,0.8662,5.592,2.272,0.042,4.3988,7.906,8.186,0.0,0.0,80.87979999999999,0.0
1990-01-01,Electric Power,0.44149999999999995,4.648,0.051,1.028,11.446,15.385,0.05600000000000001,4.2854,26.831,114.754,0.0,0.0,82.195,0.0
1990-01-01,Industrial,0.844,0.161,0.001,0.9802000000000001,127.112,16.208,0.07,4.172,147.562,148.568,0.0,0.0,82.79719999999999,0.0
1990-01-01,Residential,0.5760000000000001,0.467,2.96,0.9324,49.26,11.505666666666666,2.6009999999999995,4.0914,76.34700000000001,52.688,0.0,0.0,83.3994,0.0
1990-01-01,Transportation,0.30800000000000005,0.341,1.4815,0.8846,27.165499999999998,6.803333333333333,5.132,4.0108,5.132,30.078500000000002,0.0,0.0,84.0016,0.0
1990-02-01,Commerical,0.04,0.215,0.003,0.8368,5.071,2.101,0.038,3.9302,7.211,7.469,0.0,0.0,84.6038,0.0
1990-02-01,Electric Power,0.45749999999999996,4.25,0.061,0.789,11.57,14.226,0.0505,3.8496,25.796,116.103,0.0,0.0,85.206,0.0
1990-02-01,Industrial,0.875,0.146,0.001,0.7986,125.588,14.711,0.063,3.769,144.131,145.152,0.0,0.0,87.723,0.0
1990-02-01,Residential,0.5986666666666667,0.422,3.191,0.8082,44.493,10.615333333333332,2.349,3.8496,74.383,48.106,0.0,0.0,90.24,0.0
1990-02-01,Transportation,0.32233333333333336,0.32999999999999996,1.5975,0.8178,25.048000000000002,6.519666666666666,4.635,3.9302,4.635,28.2315,0.0,0.0,92.757,0.0
1990-03-01,Commerical,0.046,0.238,0.004,0.8274,5.603,2.424,0.042,4.0108,8.069,8.357,0.0,0.0,95.274,0.0
1990-03-01,Electric Power,0.525,4.674,0.087,0.837,12.076,16.412,0.05600000000000001,4.0914,28.488,131.877,0.0,0.0,97.791,0.0
1990-03-01,Industrial,1.004,0.161,0.001,0.9563999999999999,132.626,16.431,0.07,4.172,153.3,154.466,0.0,0.0,96.1582,0.0
1990-03-01,Residential,0.6836666666666666,0.467,4.397,1.0757999999999999,49.26,11.708333333333334,2.6009999999999995,4.1452,79.21600000000001,54.124,0.0,0.0,94.52539999999999,0.0
1990-03-01,Transportation,0.3633333333333334,0.34850000000000003,2.201,1.1951999999999998,27.3385,6.985666666666667,5.132,4.1184,5.132,31.061500000000002,0.0,0.0,92.8926,0.0
1990-04-01,Commerical,0.043,0.23,0.005,1.3146,5.417,2.263,0.041,4.0916,7.721,7.999,0.0,0.0,91.2598,0.0
1990-04-01,Electric Power,0.4815,3.687,0.095,1.434,11.383,15.326,0.05450000000000001,4.0648,26.708,121.551,0.0,0.0,89.627,0.0
1990-04-01,Industrial,0.92,0.156,0.001,1.3861999999999999,125.688,15.78,0.068,4.038,145.574,146.651,0.0,0.0,90.6486,0.0
1990-04-01,Residential,0.6283333333333334,0.452,4.846,1.3384,47.671,11.278333333333332,2.5170000000000003,4.0648,75.27000000000001,52.969,0.0,0.0,91.6702,0.0
1990-04-01,Transportation,0.33666666666666667,0.345,2.4255,1.2906,26.608999999999998,6.776666666666667,4.966,4.0916,4.966,30.5605,0.0,0.0,92.6918,0.0
1990-05-01,Commerical,0.045,0.238,0.005,1.2428000000000001,5.547,2.275,0.042,4.1184,7.863,8.152,0.0,0.0,93.7134,0.0
1990-05-01,Electric Power,0.509,4.354,0.159,1.195,8.723,15.402,0.05600000000000001,4.1452,24.125,124.569,0.0,0.0,94.735,0.0
1990-05-01,Industrial,0.973,0.161,0.001,1.2334,103.273,16.211,0.07,4.172,123.727,124.862,0.0,0.0,95.2676,0.0
1990-05-01,Residential,0.6639999999999999,0.467,5.349,1.2718,49.26,11.602333333333332,2.6009999999999995,4.1452,64.4295,55.077,0.0,0.0,95.8002,0.0
1990-05-01,Transportation,0.355,0.34850000000000003,2.677,1.3102,27.291,6.993666666666666,5.132,4.1184,5.132,31.5535,0.0,0.0,96.33279999999999,0.0
1990-06-01,Commerical,0.046,0.23,0.005,1.3486,5.322,2.385,0.041,4.0916,7.748,8.03,0.0,0.0,96.8654,0.0
1990-06-01,Electric Power,0.523,4.53,0.129,1.387,5.73,16.148,0.05450000000000001,4.0648,21.879,125.322,0.0,0.0,97.398,0.0
1990-06-01,Industrial,1.0,0.156,0.001,1.1908,76.215,15.959,0.068,4.038,96.28,97.438,0.0,0.0,94.6368,0.0
1990-06-01,Residential,0.6799999999999999,0.452,5.398,0.9946,47.671,11.39,2.5170000000000003,4.0648,50.623,53.521,0.0,0.0,91.87559999999999,0.0
1990-06-01,Transportation,0.36,0.345,2.702,0.7984,26.617,6.821,4.966,4.0916,4.966,30.831,0.0,0.0,89.11439999999999,0.0
1990-07-01,Commerical,0.04,0.238,0.006,0.6022000000000001,5.563,2.252,0.042,4.1184,7.858,8.141,0.0,0.0,86.3532,0.0
1990-07-01,Electric Power,0.44899999999999995,4.564,0.159,0.406,9.727,15.249,0.05600000000000001,4.1452,24.976,113.698,0.0,0.0,83.592,0.0
1990-07-01,Industrial,0.858,0.161,0.001,0.37260000000000004,112.067,16.178,0.07,4.172,132.487,133.508,0.0,0.0,81.8248,0.0
1990-07-01,Residential,0.5840000000000001,0.467,5.666,0.3392,49.26,11.575333333333333,2.6009999999999995,4.172,68.8095,55.394,0.0,0.0,80.0576,0.0
1990-07-01,Transportation,0.31000000000000005,0.35250000000000004,2.8360000000000003,0.3058,27.433,6.972666666666667,5.132,4.172,5.132,31.8455,0.0,0.0,78.2904,0.0
1990-08-01,Commerical,0.036,0.238,0.006,0.2724,5.606,2.37,0.042,4.172,8.018,8.297,0.0,0.0,76.5232,0.0
1990-08-01,Electric Power,0.40199999999999997,4.502,0.167,0.239,12.269,16.049,0.05600000000000001,4.172,28.317,107.982,0.0,0.0,74.756,0.0
1990-08-01,Industrial,0.768,0.161,0.001,0.2534,134.31,16.352,0.07,4.172,154.905,155.835,0.0,0.0,71.9586,0.0
1990-08-01,Residential,0.5216666666666667,0.467,5.607,0.2678,49.26,11.704666666666668,2.6009999999999995,4.1452,80.0185,55.335,0.0,0.0,69.1612,0.0
1990-08-01,Transportation,0.2753333333333334,0.34850000000000003,2.806,0.2822,27.3435,7.057333333333334,5.132,4.1184,5.132,31.738,0.0,0.0,66.3638,0.0
1990-09-01,Commerical,0.029,0.23,0.005,0.2966,5.427,2.41,0.041,4.0916,7.877,8.141,0.0,0.0,63.5664,0.0
1990-09-01,Electric Power,0.3265,4.234,0.107,0.311,11.991,16.315,0.05450000000000001,4.0648,28.306,93.727,0.0,0.0,60.769,0.0
1990-09-01,Industrial,0.624,0.156,0.001,0.38739999999999997,131.01,15.996,0.068,4.038,151.112,151.893,0.0,0.0,61.8048,0.0
1990-09-01,Residential,0.42633333333333334,0.452,5.114,0.4638,47.671,11.484333333333334,2.5170000000000003,4.0648,78.039,53.238,0.0,0.0,62.840599999999995,0.0
1990-09-01,Transportation,0.22866666666666668,0.345,2.5595,0.5402,26.628999999999998,6.972666666666667,4.966,4.0916,4.966,30.801000000000002,0.0,0.0,63.8764,0.0
1990-10-01,Commerical,0.031,0.238,0.005,0.6166,5.587,2.461,0.042,4.1184,8.09,8.364,0.0,0.0,64.9122,0.0
1990-10-01,Electric Power,0.354,4.439,0.115,0.693,11.139,16.661,0.05600000000000001,4.1452,27.8,98.995,0.0,0.0,65.948,0.0
1990-10-01,Industrial,0.677,0.161,0.001,0.7121999999999999,124.427,16.486,0.07,4.172,145.155,145.995,0.0,0.0,66.9782,0.0
1990-10-01,Residential,0.46266666666666667,0.467,4.661,0.7313999999999999,49.26,11.750333333333334,2.6009999999999995,4.1452,75.1435,54.389,0.0,0.0,68.0084,0.0
1990-10-01,Transportation,0.24833333333333335,0.34850000000000003,2.3324999999999996,0.7506,27.3275,7.014666666666667,5.132,4.1184,5.132,31.186,0.0,0.0,69.0386,0.0
1990-11-01,Commerical,0.034,0.23,0.004,0.7698,5.395,2.279,0.041,4.0916,7.715,7.983,0.0,0.0,70.0688,0.0
1990-11-01,Electric Power,0.382,4.253,0.056,0.789,10.1,15.432,0.05450000000000001,4.0648,25.532,101.729,0.0,0.0,71.099,0.0
1990-11-01,Industrial,0.73,0.156,0.001,0.7124,114.462,15.803,0.068,4.038,134.371,135.258,0.0,0.0,73.9834,0.0
1990-11-01,Residential,0.5003333333333333,0.452,3.823,0.6358,47.671,11.292666666666667,2.5170000000000003,4.0648,69.66850000000001,51.947,0.0,0.0,76.8678,0.0
