datetime,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
1987-11-01,Transportation,,,,,,,5.431,,5.431,,,,,
1987-12-01,Commerical,,,,,2.463,,0.046,,2.509,2.509,,,,
1987-12-01,Electric Power,,3.049,0.001,0.001,0.801,0.442,,,1.243,76.241,,,71.948,
1987-12-01,Industrial,0.805,,,,133.852,23.931,0.085,4.68,162.549,163.354,,,,
1987-12-01,Residential,,,,,72.192,,,,,72.192,,,,
1987-12-01,Transportation,,,,,,,5.612,,5.612,,,,,
1988-01-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-01-01,Electric Power,,3.078,0.002,0.002,0.945,0.393,,,1.337,79.595,,,75.176,
1988-01-01,Industrial,0.995,,,,137.637,26.063,0.079,4.697,168.476,169.471,,,,
1988-01-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-01-01,Transportation,,,,,,,5.685,,5.685,,,,,
1988-02-01,Commerical,,,,,2.536,,0.043,,2.578,2.578,,,,
1988-02-01,Electric Power,,2.648,0.003,,0.85,0.396,,,1.246,69.085,,,65.188,
1988-02-01,Industrial,0.841,,,,128.757,24.381,0.074,4.394,157.606,158.447,,,,
1988-02-01,Residential,,,,,72.104,,,,,72.104,,,,
1988-02-01,Transportation,,,,,,,5.319,,5.319,,,,,
1988-03-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-03-01,Electric Power,,3.087,0.004,,0.927,0.464,,,1.391,71.065,,,66.582,
1988-03-01,Industrial,0.957,,,,137.637,26.063,0.079,4.697,168.476,169.433,,,,
1988-03-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-03-01,Transportation,,,,,,,5.685,,5.685,,,,,
1988-04-01,Commerical,,,,,2.623,,0.044,,2.667,2.667,,,,
1988-04-01,Electric Power,,2.794,0.002,,0.712,0.728,,,1.441,69.419,,,65.183,
1988-04-01,Industrial,1.013,,,,133.197,25.222,0.077,4.546,163.041,164.054,,,,
1988-04-01,Residential,,,,,74.59,,,,,74.59,,,,
1988-04-01,Transportation,,,,,,,5.502,,5.502,,,,,
1988-05-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-05-01,Electric Power,,2.747,0.004,,0.401,0.792,,,1.194,76.41,,,72.465,
1988-05-01,Industrial,1.135,,,,137.637,26.063,0.079,4.697,168.476,169.611,,,,
1988-05-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-05-01,Transportation,,,,,,,5.685,,5.685,,,,,
1988-06-01,Commerical,,,,,2.623,,0.044,,2.667,2.667,,,,
1988-06-01,Electric Power,,2.913,0.005,,0.833,0.707,,,1.539,68.715,,,64.258,
1988-06-01,Industrial,1.088,,,,133.197,25.222,0.077,4.546,163.041,164.129,,,,
1988-06-01,Residential,,,,,74.59,,,,,74.59,,,,
1988-06-01,Transportation,,,,,,,5.502,,5.502,,,,,
1988-07-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-07-01,Electric Power,,3.169,0.004,,0.849,0.74,,,1.588,62.436,,,57.675,
1988-07-01,Industrial,0.96,,,,137.637,26.063,0.079,4.697,168.476,169.436,,,,
1988-07-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-07-01,Transportation,,,,,,,5.685,,5.685,,,,,
1988-08-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-08-01,Electric Power,,3.024,0.004,,0.991,0.83,,,1.821,60.967,,,56.118,
1988-08-01,Industrial,0.805,,,,137.637,26.063,0.079,4.697,168.476,169.281,,,,
1988-08-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-08-01,Transportation,,,,,,,5.685,,5.685,,,,,
1988-09-01,Commerical,,,,,2.623,,0.044,,2.667,2.667,,,,
1988-09-01,Electric Power,,2.899,0.003,,0.808,0.748,,,1.556,59.972,,,55.514,
1988-09-01,Industrial,0.727,,,,133.197,25.222,0.077,4.546,163.041,163.769,,,,
1988-09-01,Residential,,,,,74.59,,,,,74.59,,,,
1988-09-01,Transportation,,,,,,,5.502,,5.502,,,,,
1988-10-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-10-01,Electric Power,,2.954,,,0.775,0.749,,,1.523,56.041,,,51.563,
1988-10-01,Industrial,0.703,,,,137.637,26.063,0.079,4.697,168.476,169.179,,,,
1988-10-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-10-01,Transportation,,,,,,,5.685,,5.685,,,,,
1988-11-01,Commerical,,,,,2.623,,0.044,,2.667,2.667,,,,
1988-11-01,Electric Power,,2.933,,,0.781,0.515,,,1.296,67.235,,,63.007,
1988-11-01,Industrial,0.756,,,,133.197,25.222,0.077,4.546,163.041,163.797,,,,
1988-11-01,Residential,,,,,74.59,,,,,74.59,,,,
1988-11-01,Transportation,,,,,,,5.502,,5.502,,,,,
1988-12-01,Commerical,,,,,2.71,,0.045,,2.756,2.756,,,,
1988-12-01,Electric Power,,2.898,,,0.791,0.56,,,1.352,72.193,,,67.943,
1988-12-01,Industrial,0.805,,,,137.637,26.063,0.079,4.697,168.476,169.281,,,,
1988-12-01,Residential,,,,,77.077,,,,,77.077,,,,
1988-12-01,Transportation,,,,,,,5.685,,5.685,,,,,
1989-01-01,Commerical,0.018,0.212,0.003,,6.503,1.245,0.043,,7.791,8.023,,,,
1989-01-01,Electric Power,,4.364,0.024,0.497,8.805,7.468,,,16.273,93.684,,,72.526,
1989-01-01,Industrial,0.733,0.153,0.001,,137.726,16.04,0.084,4.739,158.589,159.475,,,,
1989-01-01,Residential,,0.425,2.794,,78.137,,,,,81.356,,,,
1989-01-01,Transportation,,,,,,,5.783,,5.783,,,,,
1989-02-01,Commerical,0.016,0.192,0.003,,5.878,1.204,0.039,,7.121,7.331,,,,
1989-02-01,Electric Power,,3.94,0.025,0.763,8.192,7.221,,,15.413,84.661,,,64.52,
1989-02-01,Industrial,0.652,0.138,0.001,,126.626,14.613,0.076,4.28,145.594,146.386,,,,
1989-02-01,Residential,,0.384,3.012,,70.575,,,,,73.971,,,,
1989-02-01,Transportation,,,,,,,5.223,,5.223,,,,,
1989-03-01,Commerical,0.019,0.212,0.004,,6.513,0.815,0.043,,7.371,7.606,,,,
1989-03-01,Electric Power,,4.648,0.065,0.873,9.331,4.888,,,14.219,98.261,,,78.456,
1989-03-01,Industrial,0.793,0.153,0.001,,142.619,15.364,0.084,4.739,162.805,163.752,,,,
1989-03-01,Residential,,0.425,4.15,,78.137,,,,,82.712,,,,
1989-03-01,Transportation,,,,,,,5.783,,5.783,,,,,
1989-04-01,Commerical,0.02,0.205,0.004,,6.283,1.134,0.041,,7.458,7.689,,,,
1989-04-01,Electric Power,,4.033,0.081,0.812,7.995,6.805,,,14.8,103.157,,,83.431,
1989-04-01,Industrial,0.844,0.148,0.001,,128.396,15.412,0.081,4.586,148.475,149.467,,,,
1989-04-01,Residential,,0.411,4.574,,75.616,,,,,80.602,,,,
1989-04-01,Transportation,,,,,,,5.597,,5.597,,,,,
1989-05-01,Commerical,0.024,0.212,0.005,,6.445,1.842,0.043,,8.33,8.571,,,,
1989-05-01,Electric Power,,4.274,0.053,0.697,5.853,11.053,,,16.906,119.122,,,97.193,
1989-05-01,Industrial,0.983,0.153,0.001,,110.276,16.98,0.084,4.739,132.079,133.216,,,,
1989-05-01,Residential,,0.425,5.05,,78.137,,,,,83.611,,,,
1989-05-01,Transportation,,,,,,,5.783,,5.783,,,,,
1989-06-01,Commerical,0.022,0.205,0.005,,6.264,1.875,0.041,,8.181,8.413,,,,
1989-06-01,Electric Power,,4.219,0.074,0.534,7.04,11.25,,,18.291,112.802,,,89.685,
1989-06-01,Industrial,0.907,0.148,0.001,,119.518,16.578,0.081,4.586,140.763,141.819,,,,
1989-06-01,Residential,,0.411,5.095,,75.616,,,,,81.123,,,,
1989-06-01,Transportation,,,,,,,5.597,,5.597,,,,,
1989-07-01,Commerical,0.019,0.212,0.005,,6.477,2.238,0.043,,8.757,8.994,,,,
1989-07-01,Electric Power,,4.279,0.121,0.485,7.471,13.425,,,20.895,104.34,,,78.559,
1989-07-01,Industrial,0.794,0.153,0.001,,125.32,17.602,0.084,4.739,147.745,148.693,,,,
1989-07-01,Residential,,0.425,5.349,,78.137,,,,,83.91,,,,
1989-07-01,Transportation,,,,,,,5.783,,5.783,,,,,
1989-08-01,Commerical,0.017,0.212,0.005,,6.508,2.119,0.043,,8.67,8.905,,,,
1989-08-01,Electric Power,,4.129,0.089,0.352,9.087,12.714,,,21.801,96.322,,,69.951,
1989-08-01,Industrial,0.707,0.153,0.001,,140.355,17.416,0.084,4.739,162.594,163.455,,,,
1989-08-01,Residential,,0.425,5.293,,78.137,,,,,83.855,,,,
1989-08-01,Transportation,,,,,,,5.783,,5.783,,,,,
1989-09-01,Commerical,0.016,0.205,0.005,,6.287,2.38,0.041,,8.708,8.934,,,,
1989-09-01,Electric Power,,3.845,0.107,0.956,8.207,14.276,,,22.483,92.949,,,65.558,
1989-09-01,Industrial,0.663,0.148,0.001,,130.369,17.371,0.081,4.586,152.407,153.219,,,,
1989-09-01,Residential,,0.411,4.828,,75.616,,,,,80.855,,,,
1989-09-01,Transportation,,,,,,,5.597,,5.597,,,,,
1989-10-01,Commerical,0.017,0.212,0.004,,6.502,2.478,0.043,,9.022,9.255,,,,
1989-10-01,Electric Power,,4.045,0.096,0.599,8.739,14.864,,,23.603,97.907,,,69.564,
1989-10-01,Industrial,0.703,0.153,0.001,,137.115,17.98,0.084,4.739,159.917,160.774,,,,
1989-10-01,Residential,,0.425,4.4,,78.137,,,,,82.962,,,,
1989-10-01,Transportation,,,,,,,5.783,,5.783,,,,,
1989-11-01,Commerical,0.018,0.205,0.003,,6.308,2.482,0.041,,8.831,9.058,,,,
1989-11-01,Electric Power,,3.859,0.084,0.419,9.286,14.888,,,24.174,101.947,,,73.412,
1989-11-01,Industrial,0.742,0.148,0.001,,140.402,17.532,0.081,4.586,162.601,163.492,,,,
1989-11-01,Residential,,0.411,3.609,,75.616,,,,,79.637,,,,
1989-11-01,Transportation,,,,,,,5.597,,5.597,,,,,
1989-12-01,Commerical,0.018,0.212,0.003,,6.518,2.184,0.043,,8.745,8.979,,,,
1989-12-01,Electric Power,,4.158,0.035,0.219,9.57,13.104,,,22.673,102.705,,,75.619,
1989-12-01,Industrial,0.765,0.153,0.001,,144.842,17.518,0.084,4.739,167.182,168.1,,,,
1989-12-01,Residential,,0.425,3.426,,78.137,,,,,81.988,,,,
1989-12-01,Transportation,,,,,,,5.783,,5.783,,,,,
1990-01-01,Commerical,0.039,0.238,0.003,,5.592,2.272,0.042,,7.906,8.186,,,,
1990-01-01,Electric Power,,4.648,0.051,1.028,11.446,15.385,,,26.831,114.754,,,82.195,
1990-01-01,Industrial,0.844,0.161,0.001,,127.112,16.208,0.07,4.172,147.562,148.568,,,,
1990-01-01,Residential,,0.467,2.96,,49.26,,,,,52.688,,,,
1990-01-01,Transportation,,,,,,,5.132,,5.132,,,,,
1990-02-01,Commerical,0.04,0.215,0.003,,5.071,2.101,0.038,,7.211,7.469,,,,
1990-02-01,Electric Power,,4.25,0.061,0.789,11.57,14.226,,,25.796,116.103,,,85.206,
1990-02-01,Industrial,0.875,0.146,0.001,,125.588,14.711,0.063,3.769,144.131,145.152,,,,
1990-02-01,Residential,,0.422,3.191,,44.493,,,,,48.106,,,,
1990-02-01,Transportation,,,,,,,4.635,,4.635,,,,,
1990-03-01,Commerical,0.046,0.238,0.004,,5.603,2.424,0.042,,8.069,8.357,,,,
1990-03-01,Electric Power,,4.674,0.087,0.837,12.076,16.412,,,28.488,131.877,,,97.791,
1990-03-01,Industrial,1.004,0.161,0.001,,132.626,16.431,0.07,4.172,153.3,154.466,,,,
1990-03-01,Residential,,0.467,4.397,,49.26,,,,,54.124,,,,
1990-03-01,Transportation,,,,,,,5.132,,5.132,,,,,
1990-04-01,Commerical,0.043,0.23,0.005,,5.417,2.263,0.041,,7.721,7.999,,,,
1990-04-01,Electric Power,,3.687,0.095,1.434,11.383,15.326,,,26.708,121.551,,,89.627,
1990-04-01,Industrial,0.92,0.156,0.001,,125.688,15.78,0.068,4.038,145.574,146.651,,,,
1990-04-01,Residential,,0.452,4.846,,47.671,,,,,52.969,,,,
1990-04-01,Transportation,,,,,,,4.966,,4.966,,,,,
1990-05-01,Commerical,0.045,0.238,0.005,,5.547,2.275,0.042,,7.863,8.152,,,,
1990-05-01,Electric Power,,4.354,0.159,1.195,8.723,15.402,,,24.125,124.569,,,94.735,
1990-05-01,Industrial,0.973,0.161,0.001,,103.273,16.211,0.07,4.172,123.727,124.862,,,,
1990-05-01,Residential,,0.467,5.349,,49.26,,,,,55.077,,,,
1990-05-01,Transportation,,,,,,,5.132,,5.132,,,,,
1990-06-01,Commerical,0.046,0.23,0.005,,5.322,2.385,0.041,,7.748,8.03,,,,
1990-06-01,Electric Power,,4.53,0.129,1.387,5.73,16.148,,,21.879,125.322,,,97.398,
1990-06-01,Industrial,1.0,0.156,0.001,,76.215,15.959,0.068,4.038,96.28,97.438,,,,
1990-06-01,Residential,,0.452,5.398,,47.671,,,,,53.521,,,,
1990-06-01,Transportation,,,,,,,4.966,,4.966,,,,,
1990-07-01,Commerical,0.04,0.238,0.006,,5.563,2.252,0.042,,7.858,8.141,,,,
1990-07-01,Electric Power,,4.564,0.159,0.406,9.727,15.249,,,24.976,113.698,,,83.592,
1990-07-01,Industrial,0.858,0.161,0.001,,112.067,16.178,0.07,4.172,132.487,133.508,,,,
1990-07-01,Residential,,0.467,5.666,,49.26,,,,,55.394,,,,
1990-07-01,Transportation,,,,,,,5.132,,5.132,,,,,
1990-08-01,Commerical,0.036,0.238,0.006,,5.606,2.37,0.042,,8.018,8.297,,,,
1990-08-01,Electric Power,,4.502,0.167,0.239,12.269,16.049,,,28.317,107.982,,,74.756,
1990-08-01,Industrial,0.768,0.161,0.001,,134.31,16.352,0.07,4.172,154.905,155.835,,,,
1990-08-01,Residential,,0.467,5.607,,49.26,,,,,55.335,,,,
1990-08-01,Transportation,,,,,,,5.132,,5.132,,,,,
1990-09-01,Commerical,0.029,0.23,0.005,,5.427,2.41,0.041,,7.877,8.141,,,,
1990-09-01,Electric Power,,4.234,0.107,0.311,11.991,16.315,,,28.306,93.727,,,60.769,
1990-09-01,Industrial,0.624,0.156,0.001,,131.01,15.996,0.068,4.038,151.112,151.893,,,,
1990-09-01,Residential,,0.452,5.114,,47.671,,,,,53.238,,,,
1990-09-01,Transportation,,,,,,,4.966,,4.966,,,,,
1990-10-01,Commerical,0.031,0.238,0.005,,5.587,2.461,0.042,,8.09,8.364,,,,
1990-10-01,Electric Power,,4.439,0.115,0.693,11.139,16.661,,,27.8,98.995,,,65.948,
1990-10-01,Industrial,0.677,0.161,0.001,,124.427,16.486,0.07,4.172,145.155,145.995,,,,
1990-10-01,Residential,,0.467,4.661,,49.26,,,,,54.389,,,,
1990-10-01,Transportation,,,,,,,5.132,,5.132,,,,,
1990-11-01,Commerical,0.034,0.23,0.004,,5.395,2.279,0.041,,7.715,7.983,,,,
1990-11-01,Electric Power,,4.253,0.056,0.789,10.1,15.432,,,25.532,101.729,,,71.099,
1990-11-01,Industrial,0.73,0.156,0.001,,114.462,15.803,0.068,4.038,134.371,135.258,,,,
1990-11-01,Residential,,0.452,3.823,,47.671,,,,,51.947,,,,
1990-11-01,Transportation,,,,,,,4.966,,4.966,,,,,
1990-12-01,Commerical,0.041,0.238,0.004,,5.607,2.272,0.042,,7.922,8.204,,,,
1990-12-01,Electric Power,,4.527,0.066,0.406,12.362,15.386,,,27.748,118.269,,,85.521,
1990-12-01,Industrial,0.878,0.161,0.001,,135.132,16.208,0.07,4.172,155.582,156.623,,,,
1990-12-01,Residential,,0.467,3.629,,49.26,,,,,53.357,,,,
1990-12-01,Transportation,,,,,,,5.132,,5.132,,,,,
1991-01-01,Commerical,0.042,0.255,0.003,,5.87,2.208,0.038,,8.116,8.415,,,,
1991-01-01,Electric Power,,4.744,0.068,0.212,14.208,19.053,,,33.261,129.073,,,90.788,
1991-01-01,Industrial,0.903,0.178,0.001,,149.887,15.626,0.085,4.795,170.393,171.475,,,,
1991-01-01,Residential,,0.501,3.053,,51.808,,,,,55.362,,,,
1991-01-01,Transportation,,,,,,,5.953,,5.953,,,,,
1991-02-01,Commerical,0.036,0.23,0.004,,5.236,1.977,0.034,,7.247,7.517,,,,
1991-02-01,Electric Power,,4.137,0.073,0.989,8.787,17.062,,,25.849,108.877,,,77.829,
1991-02-01,Industrial,0.774,0.161,0.001,,100.769,14.09,0.077,4.331,119.267,120.203,,,,
1991-02-01,Residential,,0.453,3.291,,46.795,,,,,50.538,,,,
1991-02-01,Transportation,,,,,,,5.377,,5.377,,,,,
1991-03-01,Commerical,0.042,0.255,0.005,,5.775,2.28,0.038,,8.093,8.394,,,,
1991-03-01,Electric Power,,4.724,0.021,0.707,8.361,19.679,,,28.04,124.924,,,91.433,
1991-03-01,Industrial,0.909,0.178,0.001,,99.871,15.728,0.085,4.795,120.48,121.568,,,,
1991-03-01,Residential,,0.501,4.534,,51.808,,,,,56.844,,,,
1991-03-01,Transportation,,,,,,,5.953,,5.953,,,,,
1991-04-01,Commerical,0.042,0.247,0.005,,5.558,2.308,0.036,,7.901,8.195,,,,
1991-04-01,Electric Power,,4.24,0.022,0.813,6.198,19.913,,,26.112,122.114,,,90.928,
1991-04-01,Industrial,0.904,0.173,0.001,,80.455,15.363,0.082,4.641,100.541,101.619,,,,
1991-04-01,Residential,,0.485,4.998,,50.137,,,,,55.619,,,,
1991-04-01,Transportation,,,,,,,5.761,,5.761,,,,,
1991-05-01,Commerical,0.046,0.255,0.006,,5.759,2.436,0.038,,8.232,8.539,,,,
1991-05-01,Electric Power,,4.336,0.214,1.237,7.367,21.025,,,28.391,134.431,,,100.253,
1991-05-01,Industrial,0.997,0.178,0.001,,91.365,15.948,0.085,4.795,112.193,113.37,,,,
1991-05-01,Residential,,0.501,5.517,,51.808,,,,,57.826,,,,
1991-05-01,Transportation,,,,,,,5.953,,5.953,,,,,
1991-06-01,Commerical,0.042,0.247,0.006,,5.591,2.288,0.036,,7.915,8.209,,,,
1991-06-01,Electric Power,,4.624,0.229,0.53,8.234,19.743,,,27.977,124.269,,,90.909,
1991-06-01,Industrial,0.904,0.173,0.001,,97.872,15.335,0.082,4.641,117.93,119.008,,,,
1991-06-01,Residential,,0.485,5.567,,50.137,,,,,56.189,,,,
1991-06-01,Transportation,,,,,,,5.761,,5.761,,,,,
1991-07-01,Commerical,0.039,0.255,0.006,,5.77,2.125,0.038,,7.933,8.234,,,,
1991-07-01,Electric Power,,4.622,0.281,0.53,8.089,18.339,,,26.428,117.949,,,86.088,
1991-07-01,Industrial,0.856,0.178,0.001,,97.542,15.51,0.085,4.795,117.932,118.968,,,,
1991-07-01,Residential,,0.501,5.844,,51.808,,,,,58.153,,,,
1991-07-01,Transportation,,,,,,,5.953,,5.953,,,,,
1991-08-01,Commerical,0.035,0.255,0.006,,5.836,2.316,0.038,,8.189,8.486,,,,
1991-08-01,Electric Power,,4.575,0.244,0.777,12.13,19.982,,,32.113,114.567,,,76.858,
1991-08-01,Industrial,0.764,0.178,0.001,,132.112,15.778,0.085,4.795,152.771,153.714,,,,
1991-08-01,Residential,,0.501,5.783,,51.808,,,,,58.093,,,,
1991-08-01,Transportation,,,,,,,5.953,,5.953,,,,,
1991-09-01,Commerical,0.03,0.247,0.006,,5.691,2.198,0.036,,7.925,8.208,,,,
1991-09-01,Electric Power,,4.291,0.205,0.707,14.4,18.966,,,33.366,103.887,,,65.318,
1991-09-01,Industrial,0.649,0.173,0.001,,150.615,15.208,0.082,4.641,170.546,171.369,,,,
1991-09-01,Residential,,0.485,5.275,,50.137,,,,,55.897,,,,
1991-09-01,Transportation,,,,,,,5.761,,5.761,,,,,
1991-10-01,Commerical,0.029,0.255,0.005,,5.84,1.979,0.038,,7.857,8.146,,,,
1991-10-01,Electric Power,,4.531,0.122,1.448,12.369,17.082,,,29.451,98.099,,,62.547,
1991-10-01,Industrial,0.622,0.178,0.001,,134.153,15.304,0.085,4.795,154.338,155.139,,,,
1991-10-01,Residential,,0.501,4.807,,51.808,,,,,57.117,,,,
1991-10-01,Transportation,,,,,,,5.953,,5.953,,,,,
1991-11-01,Commerical,0.03,0.247,0.004,,5.646,2.248,0.036,,7.93,8.211,,,,
1991-11-01,Electric Power,,4.743,0.086,1.448,11.605,19.4,,,31.005,102.687,,,65.405,
1991-11-01,Industrial,0.65,0.173,0.001,,126.706,15.279,0.082,4.641,146.708,147.532,,,,
1991-11-01,Residential,,0.485,3.943,,50.137,,,,,54.565,,,,
1991-11-01,Transportation,,,,,,,5.761,,5.761,,,,,
1991-12-01,Commerical,0.036,0.255,0.004,,5.868,2.122,0.038,,8.027,8.322,,,,
1991-12-01,Electric Power,,4.911,0.044,0.671,14.046,18.313,,,32.359,115.527,,,77.542,
1991-12-01,Industrial,0.771,0.178,0.001,,148.5,15.505,0.085,4.795,168.885,169.836,,,,
1991-12-01,Residential,,0.501,3.743,,51.808,,,,,56.052,,,,
1991-12-01,Transportation,,,,,,,5.953,,5.953,,,,,
1992-01-01,Commerical,0.038,0.271,0.004,,6.146,2.906,0.039,,9.091,9.403,,,,
1992-01-01,Electric Power,,4.828,0.03,0.512,15.027,23.48,,,38.507,120.775,,,76.899,
1992-01-01,Industrial,0.907,0.186,0.001,,149.843,15.307,0.096,5.392,170.638,171.732,,,,
1992-01-01,Residential,,0.542,3.162,,54.208,,,,,57.912,,,,
1992-01-01,Transportation,,,,,,,6.754,,6.754,,,,,
1992-02-01,Commerical,0.031,0.254,0.004,,5.701,2.803,0.037,,8.54,8.829,,,,
1992-02-01,Electric Power,,4.253,0.038,1.759,10.658,22.649,,,33.307,103.243,,,63.885,
1992-02-01,Industrial,0.754,0.174,0.001,,112.038,14.42,0.09,5.045,131.592,132.521,,,,
1992-02-01,Residential,,0.507,3.409,,50.71,,,,,54.626,,,,
1992-02-01,Transportation,,,,,,,6.319,,6.319,,,,,
1992-03-01,Commerical,0.038,0.271,0.005,,6.06,2.674,0.039,,8.773,9.088,,,,
1992-03-01,Electric Power,,4.843,0.048,1.12,9.039,21.607,,,30.646,114.113,,,77.456,
1992-03-01,Industrial,0.914,0.186,0.001,,100.277,15.031,0.096,5.392,120.796,121.898,,,,
1992-03-01,Residential,,0.542,4.697,,54.208,,,,,59.446,,,,
1992-03-01,Transportation,,,,,,,6.754,,6.754,,,,,
1992-04-01,Commerical,0.034,0.262,0.006,,5.862,2.368,0.038,,8.268,8.57,,,,
1992-04-01,Electric Power,,4.384,0.1,1.088,8.574,19.132,,,27.706,102.605,,,69.328,
1992-04-01,Industrial,0.818,0.18,0.001,,95.606,14.285,0.093,5.218,115.202,116.202,,,,
1992-04-01,Residential,,0.525,5.176,,52.459,,,,,58.16,,,,
1992-04-01,Transportation,,,,,,,6.537,,6.537,,,,,
1992-05-01,Commerical,0.039,0.271,0.007,,6.009,2.911,0.039,,8.959,9.275,,,,
1992-05-01,Electric Power,,4.642,0.16,0.32,5.48,23.52,,,29.0,113.131,,,79.009,
1992-05-01,Industrial,0.932,0.186,0.001,,70.815,15.313,0.096,5.392,91.616,92.736,,,,
1992-05-01,Residential,,0.542,5.715,,54.208,,,,,60.464,,,,
1992-05-01,Transportation,,,,,,,6.754,,6.754,,,,,
1992-06-01,Commerical,0.039,0.262,0.007,,5.887,2.794,0.038,,8.719,9.027,,,,
1992-06-01,Electric Power,,4.589,0.157,0.256,10.343,22.576,,,32.919,117.758,,,79.837,
1992-06-01,Industrial,0.942,0.18,0.001,,110.249,14.791,0.093,5.218,130.351,131.475,,,,
1992-06-01,Residential,,0.525,5.766,,52.459,,,,,58.75,,,,
1992-06-01,Transportation,,,,,,,6.537,,6.537,,,,,
1992-07-01,Commerical,0.034,0.271,0.007,,6.101,2.902,0.039,,9.042,9.354,,,,
1992-07-01,Electric Power,,4.655,0.212,0.256,11.905,23.447,,,35.353,110.288,,,69.813,
1992-07-01,Industrial,0.824,0.186,0.002,,124.004,15.302,0.096,5.392,144.794,145.805,,,,
1992-07-01,Residential,,0.542,6.053,,54.208,,,,,60.803,,,,
1992-07-01,Transportation,,,,,,,6.754,,6.754,,,,,
1992-08-01,Commerical,0.032,0.271,0.007,,6.132,2.851,0.039,,9.022,9.332,,,,
1992-08-01,Electric Power,,4.69,0.206,0.48,14.061,23.039,,,37.1,107.155,,,64.679,
1992-08-01,Industrial,0.763,0.186,0.002,,141.848,15.242,0.096,5.392,162.578,163.529,,,,
1992-08-01,Residential,,0.542,5.99,,54.208,,,,,60.74,,,,
1992-08-01,Transportation,,,,,,,6.754,,6.754,,,,,
1992-09-01,Commerical,0.029,0.262,0.006,,5.919,2.79,0.038,,8.747,9.045,,,,
1992-09-01,Electric Power,,4.359,0.157,1.088,12.556,22.548,,,35.104,100.447,,,59.74,
1992-09-01,Industrial,0.705,0.18,0.001,,128.566,14.787,0.093,5.218,148.665,149.551,,,,
1992-09-01,Residential,,0.525,5.463,,52.459,,,,,58.447,,,,
1992-09-01,Transportation,,,,,,,6.537,,6.537,,,,,
1992-10-01,Commerical,0.029,0.271,0.006,,6.136,2.566,0.039,,8.742,9.048,,,,
1992-10-01,Electric Power,,4.6,0.128,0.832,14.363,20.739,,,35.102,99.415,,,58.752,
1992-10-01,Industrial,0.693,0.186,0.001,,144.347,14.904,0.096,5.392,164.739,165.62,,,,
1992-10-01,Residential,,0.542,4.979,,54.208,,,,,59.729,,,,
1992-10-01,Transportation,,,,,,,6.754,,6.754,,,,,
1992-11-01,Commerical,0.034,0.262,0.005,,5.951,1.99,0.038,,7.979,8.28,,,,
1992-11-01,Electric Power,,4.587,0.097,0.96,14.826,16.08,,,30.905,105.663,,,69.115,
1992-11-01,Industrial,0.815,0.18,0.001,,147.356,13.836,0.093,5.218,166.503,167.5,,,,
1992-11-01,Residential,,0.525,4.085,,52.459,,,,,57.068,,,,
1992-11-01,Transportation,,,,,,,6.537,,6.537,,,,,
1992-12-01,Commerical,0.041,0.271,0.004,,6.122,2.898,0.039,,9.06,9.377,,,,
1992-12-01,Electric Power,,4.633,0.031,1.184,13.388,23.42,,,36.808,127.196,,,84.54,
1992-12-01,Industrial,0.997,0.186,0.001,,136.275,15.298,0.096,5.392,157.061,158.246,,,,
1992-12-01,Residential,,0.542,3.877,,54.208,,,,,58.627,,,,
1992-12-01,Transportation,,,,,,,6.754,,6.754,,,,,
1993-01-01,Commerical,0.032,0.289,0.004,,6.45,3.412,0.015,,9.877,10.202,,,,
1993-01-01,Electric Power,,4.923,0.032,0.844,15.107,27.054,,,42.161,135.892,,,87.932,
1993-01-01,Industrial,0.91,0.204,0.001,,144.648,16.173,0.094,6.426,167.341,168.455,,,,
1993-01-01,Residential,,0.578,3.251,,46.712,,,,,50.541,,,,
1993-01-01,Transportation,,,,,,,7.396,,7.396,,,,,
1993-02-01,Commerical,0.026,0.261,0.004,,5.824,2.64,0.015,,8.479,8.77,,,,
1993-02-01,Electric Power,,4.786,0.061,0.169,13.473,20.934,,,34.407,110.393,,,70.971,
1993-02-01,Industrial,0.734,0.184,0.001,,129.31,14.004,0.094,5.502,148.91,149.829,,,,
1993-02-01,Residential,,0.522,3.505,,42.192,,,,,46.218,,,,
1993-02-01,Transportation,,,,,,,7.368,,7.368,,,,,
1993-03-01,Commerical,0.03,0.289,0.006,,6.435,3.341,0.018,,9.794,10.118,,,,
1993-03-01,Electric Power,,4.987,0.118,1.773,13.921,26.491,,,40.412,130.269,,,82.98,
